MAE,MSE,RMSE,R2,Vegetable
8.826074735742736,123.87149526546688,11.129757197058114,-0.18719597625637885,bhindi
0.0,0.0,0.0,1.0,tomato
13.44463050359194,240.21981497823742,15.499026259034386,-1.8414585914949249,onion
1.3381461888706014,2.5738962792866524,1.6043367100726245,-0.004826167287953931,potato
15.993439567281591,328.69083832073096,18.12983282660739,-0.056794833670657185,brinjal
62.62306213331792,6050.847508858487,77.78719373302066,-1.8430430498631134,garlic
62.88401093928554,5490.138645369728,74.0954698032864,-2.495491892200236,peas
15.585741542504705,291.7970059722579,17.08206679451459,-4.978215972829439,methi
16.586991073527923,334.04798664613253,18.276979691571924,-4.117947183002942,green_chilli
